x,y,z,axial_position,angle_rad,angle_deg,deviation,inward_depth,outward_offset
-5.919463,0.068393,-0.978064,-5.915253556375675,-3.0684472641625806,-175.80907789497988,-0.017489622397640736,0.017489622397640736,0.0
-5.919463,0.068526,0.979962,-5.914683662703183,-0.07298643195475385,-4.181814512726163,-0.013537943733837432,0.013537943733837432,0.0
-5.919463,0.102529,-0.975496,-5.915244107685274,-3.033515838780347,-173.80765464820175,-0.016958136702502014,0.016958136702502014,0.0
-5.919463,0.102696,0.977089,-5.914675788883344,-0.10784551068514367,-6.179092601691756,-0.013313868227335268,0.013313868227335268,0.0
-5.919463,0.13659,-0.971888,-5.915234375433045,-2.998589388049078,-171.80651642792844,-0.016272841703797947,0.016272841703797947,0.0
-5.919463,0.136758,0.973081,-5.914668272920842,-0.14270179225003607,-8.176210424879747,-0.013034498092591051,0.013034498092591051,0.0
-5.919463,0.170548,-0.967227,-5.915224362972725,-2.9636676327903593,-169.80564723841505,-0.015448150099361957,0.015448150099361957,0.0
-5.919463,0.170676,0.967953,-5.914661119626549,-0.17755295678045138,-10.173035063588577,-0.012688822922357068,0.012688822922357068,0.0
-5.919463,0.204373,-0.961498,-5.9152140735857826,-2.9287496829118016,-167.80499608112436,-0.014501106186990076,0.014501106186990076,0.0
-5.919463,0.20442,0.961719,-5.914654332572967,-0.21240141264776186,-12.169704507333378,-0.0122669348081762,0.0122669348081762,0.0
-5.919463,0.23803,-0.954688,-5.915203512410261,-2.8938375058119354,-165.80467567968873,-0.013448309886169518,0.013448309886169518,0.0
-5.919463,0.237958,0.954397,-5.914647914678251,-0.2472452933504357,-14.166111813453924,-0.011756195534684433,0.011756195534684433,0.0
-5.919463,0.271485,-0.946781,-5.915192683456197,-2.8589286878667544,-163.80454774363932,-0.012309748465550774,0.012309748465550774,0.0
-5.919463,0.271263,0.946005,-5.914641867586051,-0.2820859497741723,-16.16233438199939,-0.011143753184255756,0.011143753184255756,0.0
-5.919463,0.304698,-0.937765,-5.915181593427176,-2.8240248504705954,-161.80470517202852,-0.011103780412933029,0.011103780412933029,0.0
-5.919463,0.304307,0.93656,-5.9146361934859515,-0.31692238498658115,-18.158315092951344,-0.010418662917357047,0.010418662917357047,0.0
-5.919463,0.337629,-0.927629,-5.91517024931783,-2.789125117564091,-159.80509777035198,-0.009848826498982333,0.009848826498982333,0.0
-5.919463,0.337065,0.926077,-5.914630894384914,-0.3517557556575843,-20.15412021861461,-0.009571692194666359,0.009571692194666359,0.0
-5.919463,0.370236,-0.916366,-5.915158659796742,-2.7542291740501135,-157.80570748487415,-0.00856115197109708,0.00856115197109708,0.0
-5.919463,0.36951,0.91457,-5.914625973090739,-0.3865845680003179,-22.149664171306394,-0.008595777376884106,0.008595777376884106,0.0
-5.919463,0.402475,-0.903974,-5.915146835497484,-2.7193380588561715,-155.8065938417565,-0.007254290332471713,0.007254290332471713,0.0
-5.919463,0.401618,0.902048,-5.91462143310171,-0.42141135183366957,-24.14509189897189,-0.007487970119429588,0.007487970119429588,0.0
-5.919463,0.434304,-0.890455,-5.915134787707978,-2.6844505859124412,-153.80768888420388,-0.005938625431446631,0.005938625431446631,0.0
-5.919463,0.43336,0.888519,-5.914617279481662,-0.45623430247697455,-26.140300001025643,-0.006248587668787664,0.006248587668787664,0.0
-5.919463,0.46568,-0.875816,-5.915122529426243,-2.6495671032296273,-151.80901255176096,-0.004621729822544052,0.004621729822544052,0.0
-5.919463,0.464707,0.873987,-5.91461351845857,-0.4910537961363068,-28.13531003248791,-0.004882205916660554,0.004882205916660554,0.0
-5.919463,0.496561,-0.86007,-5.915110075141613,-2.614688762136364,-149.81063081069925,-0.003306905046067121,0.003306905046067121,0.0
-5.919463,0.495628,0.858453,-5.914610157643336,-0.5258708533312522,-30.130180464823876,-0.0033974232484874634,0.0033974232484874634,0.0
-5.919463,0.52691,-0.843232,-5.915097438651004,-2.579812763178601,-147.8123832641168,-0.0019946932001363438,0.0019946932001363438,0.0
-5.919463,0.526088,0.841917,-5.914607205957498,-0.5606850761362184,-32.124888498576546,-0.0018061701243077266,0.0018061701243077266,0.0
-5.919463,0.556687,-0.825323,-5.915084636262253,-2.5449418364742438,-145.81442633624707,-0.0006834401756238284,0.0006834401756238284,0.0
-5.919463,0.556049,0.824376,-5.914604673960412,-0.5954972196953762,-34.119477400319816,-0.0001251518082117098,0.0001251518082117098,0.0
-5.919463,0.58586,-0.806367,-5.915071683117108,-2.510073916475108,-143.8166416798968,0.0006337949332857473,0.0,0.0006337949332857473
-5.919463,0.585468,0.805828,-5.914602573194903,-0.6303060325189691,-36.11387546497255,0.0016262625414825704,0.0,0.0016262625414825704
-5.919463,0.614395,-0.786389,-5.915058595158155,-2.4752098259859214,-141.81907643830422,0.001962307446571332,0.0,0.001962307446571332
-5.919463,0.614302,0.786271,-5.9146009152037955,-0.6651133027496293,-38.10818514556073,0.0034277849861686915,0.0,0.0034277849861686915
-5.919463,0.642262,-0.765418,-5.915045388472526,-2.4403503428844076,-139.82177518057986,0.00331148730848152,0.0,0.00331148730848152
-5.919463,0.642502,0.765705,-5.914599712477245,-0.6999180980235803,-40.102353021575,0.005256155612899049,0.0,0.005256155612899049
-5.919463,0.669433,-0.74348,-5.915032077764439,-2.4054937608317037,-137.82464014070848,0.004688334494342139,0.0,0.004688334494342139
-5.919463,0.670019,0.744132,-5.914598976923332,-0.7347217556255253,-42.09645571378485,0.007088442773058312,0.0,0.007088442773058312
-5.919463,0.69588,-0.720605,-5.915018678902262,-2.3706418495806982,-135.82777271806137,0.006101627578070645,0.0,0.006101627578070645
-5.919463,0.696802,0.721559,-5.914598719504748,-0.7695242650021942,-44.09049261753245,0.008902903057392941,0.0,0.008902903057392941
-5.919463,0.721576,-0.696817,-5.915005205753236,-2.3357922828904005,-133.8310396288476,0.007555182179360798,0.0,0.007555182179360798
-5.919463,0.746492,-0.672145,-5.914991674149591,-2.3009480189876466,-131.83461036697975,0.009053775858698043,0.0,0.009053775858698043
-5.919463,0.747956,0.673462,-5.91459967834195,-0.8391235081744371,-48.07823550860668,0.012394406004717307,0.0,0.012394406004717307
-5.919463,0.722797,0.697997,-5.914598950784738,-0.8043240922937633,-46.08437584912354,0.010677036500243431,0.0,0.010677036500243431
-5.919463,0.770601,-0.646611,-5.914978097376494,-2.2661057336826476,-129.83829447041262,0.010597640633694172,0.0,0.010597640633694172
-5.919463,0.772227,0.647976,-5.914600909028407,-0.8739203293162253,-50.07194650050274,0.014037967931301965,0.0,0.014037967931301965
-5.919463,0.793871,-0.62024,-5.914964490866726,-2.2312672529247317,-127.84219655833631,0.012184226861704395,0.0,0.012184226861704395
-5.919463,0.795565,0.621564,-5.914602647038717,-0.9087170531348485,-52.065651916192195,0.015595909416396103,0.0,0.015595909416396103
-5.919463,0.816268,-0.593054,-5.914950869689761,-2.1964324609549433,-125.84630999825123,0.013806220166672989,0.0,0.013806220166672989
-5.919463,0.837756,-0.565074,-5.914937249133836,-2.161600194710784,-123.8505681515849,0.01545296428184606,0.0,0.01545296428184606
-5.919463,0.839272,0.566096,-5.914607649365,-0.9783080640949785,-56.0529231362563,0.018427076499171746,0.0,0.018427076499171746
-5.919463,0.817927,0.594258,-5.914604894020411,-0.9435137314944804,-54.0593547272733,0.017060528764102245,0.0,0.017060528764102245
-5.919463,0.858297,-0.536323,-5.914923645579064,-2.1267702225573992,-121.85495774663777,0.017112137195349875,0.0,0.017112137195349875
-5.919463,0.859567,0.537117,-5.9146109101337405,-1.0131021289441817,-58.046476204220134,0.01969566421406166,0.0,0.01969566421406166
-5.919463,0.877847,-0.506825,-5.914910077226007,-2.091944072463371,-119.85956632956082,0.018765483564914365,0.0,0.018765483564914365
-5.919463,0.896364,-0.476605,-5.914896562056456,-2.057120355038797,-117.86431429417654,0.020395430118336333,0.0,0.020395430118336333
-5.919463,0.896888,0.476884,-5.914618927054242,-1.0826882705621224,-62.03346843152778,0.021950876885506454,0.0,0.021950876885506454
-5.919463,0.878781,0.507364,-5.914614671713938,-1.0478959006529223,-60.040012476472654,0.02086824579451252,0.0,0.02086824579451252
-5.919463,0.913801,-0.44569,-5.914883119908792,-2.0222988481674298,-115.8691889141614,0.021979499125055146,0.0,0.021979499125055146
-5.919463,0.929703,0.41393,-5.914628884473369,-1.152273476691569,-66.02040705929294,0.02388212502312237,0.0,0.02388212502312237
-5.919463,0.913868,0.445723,-5.914623667864931,-1.1174811003774905,-64.02695073726531,0.022952226846804202,0.0,0.022952226846804202
-5.919463,0.930112,-0.414113,-5.914869772112715,-1.9874808811957272,-113.87426635545695,0.023496995776112972,0.0,0.023496995776112972
-5.919463,0.945252,-0.381907,-5.914856539743027,-1.9526642234551348,-111.87941881016951,0.024926203200752783,0.0,0.024926203200752783
-5.919463,0.959177,-0.349112,-5.914843445656894,-1.9178494546358056,-109.8846794920983,0.026247130717667377,0.0,0.026247130717667377
-5.919463,0.957875,0.348638,-5.914640705845063,-1.2218568743042555,-70.00724206668056,0.02556210933877001,0.0,0.02556210933877001
-5.919463,0.944376,0.381553,-5.9146345672430565,-1.1870647300843604,-68.0137990426701,0.024748732150220998,0.0,0.024748732150220998
-5.919463,0.971846,-0.315772,-5.914830513110929,-1.883036886620179,-107.89006627079077,0.027441713946078417,0.0,0.027441713946078417
-5.919463,0.983222,-0.281935,-5.914817765506295,-1.8482267115723425,-105.89559015643813,0.028494558728136332,0.0,0.028494558728136332
-5.919463,0.981301,0.281384,-5.914654307993889,-1.291440372405712,-73.9940828316506,0.027060665359770364,0.0,0.027060665359770364
-5.919463,0.970188,0.315233,-5.914647289368383,-1.2566489474371385,-72.00068101770526,0.026331255184214197,0.0,0.026331255184214197
-5.919463,0.993274,-0.247651,-5.914805225296821,-1.8134171878247227,-103.9011513588391,0.02939417985782422,0.0,0.02939417985782422
-5.919463,1.001975,-0.212976,-5.91479291566296,-1.7786096250629142,-101.90682491745075,0.030132000629399802,0.0,0.030132000629399802
-5.919463,1.009305,-0.177968,-5.914780858582932,-1.743804602968306,-99.91264404557012,0.030703912811648748,0.0,0.030703912811648748
-5.919463,1.015253,-0.142685,-5.914769073740849,-1.7090006640523903,-97.91852523525702,0.03111197891450279,0.0,0.03111197891450279
-5.919463,1.019812,-0.107187,-5.914757580383291,-1.6741979249986676,-95.92447517198359,0.0313599474255114,0.0,0.0313599474255114
-5.919463,1.018378,0.107036,-5.914695598899962,-1.465407558746312,-83.96166838273292,0.030132096282373122,0.0,0.030132096282373122
-5.919463,1.013484,0.142436,-5.914686543644529,-1.4306129218358532,-81.96808253807352,0.02961057416900703,0.0,0.02961057416900703
-5.919463,1.007311,0.177616,-5.914677878435983,-1.3958192201364403,-79.97455027706,0.0290347273714745,0.0,0.0290347273714745
-5.919463,0.999878,0.212531,-5.914669611527908,-1.3610255042610473,-77.98101720382265,0.02841413152277561,0.0,0.02841413152277561
-5.919463,0.991203,0.247135,-5.9146617517198266,-1.3262328122743956,-75.98754279508887,0.027755361513144394,0.0,0.027755361513144394
-5.919463,1.022983,-0.071534,-5.914746395717631,-1.6393962493346068,-93.93048603644976,0.031456833289469244,0.0,0.031456833289469244
-5.919463,1.024772,-0.035786,-5.914735535676739,-1.604596358151181,-91.93659914412494,0.03141398259748296,0.0,0.03141398259748296
-5.919463,1.025189,0.0,-5.9147250143007595,-1.569797422360228,-89.94276699175659,0.03124401389262721,0.0,0.03124401389262721
-5.919463,1.024251,0.035768,-5.914714843554498,-1.5349994557339022,-87.94899036843103,0.03096414615177523,0.0,0.03096414615177523
-5.919463,1.021974,0.071463,-5.91470503536662,-1.500203645697752,-85.95533730862067,0.030588199605142363,0.0,0.030588199605142363
-5.838926,-1.022734,-0.071517,-5.834730852378615,1.6398471676723865,93.9563217541096,0.024843717847374047,0.0,0.024843717847374047
-5.838926,-1.02447,-0.035775,-5.834720892610443,1.6048295058470297,91.94995752310027,0.02473599964270956,0.0,0.02473599964270956
-5.838926,-1.024831,0.0,-5.834710572748962,1.5698137767113811,89.94370402705434,0.024505751512933105,0.0,0.024505751512933105
-5.838926,-1.023837,0.035753,-5.83469991389928,1.5347989837477722,87.93750416971518,0.024172906461609744,0.0,0.024172906461609744
-5.838926,-1.021509,0.071431,-5.8346889368393295,1.4997848780008254,85.93134368699036,0.02375619583167088,0.0,0.02375619583167088
-5.838926,-0.993148,-0.24762,-5.834774563520586,1.8149421269418526,103.98852393426506,0.023077828599893935,0.0,0.023077828599893935
-5.838926,-1.001849,-0.212949,-5.834766690840395,1.7799210955786142,101.98196664295621,0.023765856167186628,0.0,0.023765856167186628
-5.838926,-1.009166,-0.177943,-5.834758367879339,1.7449018236425378,99.9755101593981,0.024282313929055666,0.0,0.024282313929055666
-5.838926,-1.015088,-0.142661,-5.834749609004744,1.709882611092482,97.96905707840834,0.024629444689257096,0.0,0.024629444689257096
-5.838926,-1.01961,-0.107165,-5.834740430986451,1.6748641312487509,95.9626459783986,0.024813221457108292,0.0,0.024813221457108292
-5.838926,-1.017869,0.106982,-5.834677662310904,1.464772825155389,83.92530082685786,0.023273152328520896,0.0,0.023273152328520896
-5.838926,-1.01294,0.142359,-5.8346661098555135,1.429761816349231,81.91931778576964,0.02274061230958513,0.0,0.02274061230958513
-5.838926,-1.006745,0.177516,-5.834654298723625,1.3947521534505227,79.91341185949791,0.022173667643809014,0.0,0.022173667643809014
-5.838926,-0.999303,0.212408,-5.834642246855066,1.3597444014538214,77.90761541984624,0.02158173018958609,0.0,0.02158173018958609
-5.838926,-0.990634,0.246993,-5.834629971571452,1.3247377867235035,75.90188414075853,0.02097402200879206,0.0,0.02097402200879206
-5.838926,-0.971683,-0.315719,-5.834788911457557,1.884983080739621,108.00157497994799,0.021207655661061975,0.0,0.021207655661061975
-5.838926,-0.983084,-0.281895,-5.834781973519525,1.8499624285891745,105.99503941593164,0.022222517833520805,0.0,0.022222517833520805
-5.838926,-0.980752,0.281226,-5.834617489538103,1.2897339996899433,73.89631487676077,0.020351539269996777,0.0,0.020351539269996777
-5.838926,-0.96967,0.315065,-5.834604816292327,1.254731757162676,71.89083410645503,0.019713368832359968,0.0,0.019713368832359968
-5.838926,-0.945014,-0.38181,-5.834801348484934,1.9550247559613994,112.01466736018192,0.018760036659984825,0.0,0.018760036659984825
-5.838926,-0.95898,-0.34904,-5.834795371122253,1.9200038712192156,110.00811846964068,0.020047824407322223,0.0,0.020047824407322223
-5.838926,-0.9574,0.348465,-5.834591967989641,1.2197320982141497,69.8855013643072,0.019055171916279368,0.0,0.019055171916279368
-5.838926,-0.94395,0.381381,-5.83457895976596,1.1847339882861674,67.8802573744989,0.018367121739434,0.0,0.018367121739434
-5.838926,-0.913472,-0.44553,-5.834811853328233,2.0250672873314794,116.02780879410017,0.015886811497568876,0.0,0.015886811497568876
-5.838926,-0.929829,-0.413986,-5.834806842246623,1.9900458096311313,114.0212259295587,0.017365254916641537,0.0,0.017365254916641537
-5.838926,-0.929332,0.413765,-5.834565808649918,1.149739363059166,65.87521304334967,0.017640311081450588,0.0,0.017640311081450588
-5.838926,-0.913554,0.44557,-5.834552530359503,1.1147463174058478,63.87025921510594,0.016860681918419718,0.0,0.016860681918419718
-5.838926,-0.877437,-0.506589,-5.8348204384488955,2.0951090680074236,120.04090721641273,0.012775821486438521,0.0,0.012775821486438521
-5.838926,-0.895991,-0.476407,-5.834816383778692,2.060088283668859,118.03436407857514,0.01434798588963948,0.0,0.01434798588963948
-5.838926,-0.896628,0.476746,-5.8345391425054265,1.0797555035491964,61.865433259391935,0.016014782550082596,0.0,0.016014782550082596
